Center Image,Left Image,Right Image,Steering,Throttle,Reverse,Speed
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_08_237.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_08_237.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_08_237.jpg,0,0,1,27.36593
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_08_309.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_08_309.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_08_309.jpg,0,0,1,27.40897
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_08_379.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_08_379.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_08_379.jpg,0,0,1,27.44687
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_08_451.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_08_451.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_08_451.jpg,0,0,1,27.50045
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_08_522.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_08_522.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_08_522.jpg,-0.1,0,1,27.53589
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_08_597.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_08_597.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_08_597.jpg,-0.3,0,1,27.53313
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_08_672.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_08_672.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_08_672.jpg,-0.5000001,0,1,27.46136
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_08_748.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_08_748.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_08_748.jpg,-0.7,0,1,27.32912
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_08_819.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_08_819.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_08_819.jpg,0,0,1,27.24407
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_08_893.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_08_893.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_08_893.jpg,0,0,1,27.2075
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_08_964.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_08_964.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_08_964.jpg,0,0,1,27.21731
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_09_037.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_09_037.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_09_037.jpg,0,0,1,27.25441
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_09_109.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_09_109.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_09_109.jpg,0.15,0,1,27.28321
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_09_176.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_09_176.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_09_176.jpg,0.3,0,1,27.26287
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_09_251.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_09_251.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_09_251.jpg,0.5000001,0,1,27.17977
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_09_323.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_09_323.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_09_323.jpg,0.6500001,0,1,27.08076
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_09_397.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_09_397.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_09_397.jpg,0,0,1,26.94181
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_09_469.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_09_469.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_09_469.jpg,0,0,1,26.86231
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_09_542.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_09_542.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_09_542.jpg,0,0,1,26.8512
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_09_617.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_09_617.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_09_617.jpg,0,0,1,26.88075
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_09_690.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_09_690.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_09_690.jpg,0,0,1,26.93015
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_09_765.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_09_765.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_09_765.jpg,0,0,1,26.98662
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_09_837.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_09_837.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_09_837.jpg,0,0,1,27.03088
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_09_911.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_09_911.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_09_911.jpg,0,0,1,27.09062
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_09_983.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_09_983.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_09_983.jpg,0,0,1,27.13519
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_10_054.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_10_054.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_10_054.jpg,0,0,1,27.19452
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_10_128.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_10_128.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_10_128.jpg,0,0,1,27.25353
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_10_201.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_10_201.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_10_201.jpg,0,0,1,27.29749
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_10_275.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_10_275.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_10_275.jpg,0.05,0,1,27.35517
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_10_350.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_10_350.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_10_350.jpg,0.25,0,1,27.38111
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_10_425.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_10_425.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_10_425.jpg,0,0,1,27.41237
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_10_499.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_10_499.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_10_499.jpg,0,0,1,27.453
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_10_572.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_10_572.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_10_572.jpg,0,0,1,27.50814
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_10_648.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_10_648.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_10_648.jpg,-0.05,0,1,27.56309
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_10_726.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_10_726.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_10_726.jpg,-0.25,0,1,27.58148
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_10_798.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_10_798.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_10_798.jpg,-0.4,0,1,27.55024
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_10_873.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_10_873.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_10_873.jpg,0,0,1,27.51188
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_10_939.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_10_939.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_10_939.jpg,0,0,1,27.53332
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_11_015.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_11_015.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_11_015.jpg,0,0,1,27.57632
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_11_088.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_11_088.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_11_088.jpg,0,0,1,27.62639
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_11_162.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_11_162.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_11_162.jpg,0,0,1,27.66574
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_11_234.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_11_234.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_11_234.jpg,0,0,1,27.71848
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_11_308.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_11_308.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_11_308.jpg,0,0,1,27.77167
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_11_379.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_11_379.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_11_379.jpg,0,0,1,27.81144
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_11_451.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_11_451.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_11_451.jpg,-0.1,0,1,27.86108
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_11_528.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_11_528.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_11_528.jpg,-0.3,0,1,27.86915
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_11_601.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_11_601.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_11_601.jpg,0,0,1,27.87682
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_11_676.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_11_676.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_11_676.jpg,0,0,1,27.91853
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_11_751.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_11_751.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_11_751.jpg,0,0,1,27.96494
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_11_827.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_11_827.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_11_827.jpg,0,0,1,28.01314
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_11_899.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_11_899.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_11_899.jpg,0,0,1,28.0497
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_11_972.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_11_972.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_11_972.jpg,0.1,0,1,28.09379
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_12_045.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_12_045.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_12_045.jpg,0.3,0,1,28.0875
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_12_120.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_12_120.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_12_120.jpg,0.45,0,1,28.03518
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_12_194.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_12_194.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_12_194.jpg,0.6500001,0,1,27.90672
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_12_267.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_12_267.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_12_267.jpg,0,0,1,27.81956
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_12_339.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_12_339.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_12_339.jpg,0,0,1,27.80467
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_12_409.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_12_409.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_12_409.jpg,0,0,1,27.82683
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_12_480.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_12_480.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_12_480.jpg,0,0,1,27.8569
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_12_550.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_12_550.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_12_550.jpg,0,0,1,27.90437
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_12_618.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_12_618.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_12_618.jpg,0,0,1,27.94263
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_12_686.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_12_686.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_12_686.jpg,0,0,1,27.99438
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_12_754.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_12_754.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_12_754.jpg,0.1,0,1,28.0313
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_12_829.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_12_829.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_12_829.jpg,0.3,0,1,28.03877
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_12_896.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_12_896.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_12_896.jpg,0.45,0,1,27.99434
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_12_966.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_12_966.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_12_966.jpg,0,0,1,28.01666
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_13_034.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_13_034.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_13_034.jpg,0,0,1,28.04683
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_13_103.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_13_103.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_13_103.jpg,0,0,1,28.08206
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_13_174.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_13_174.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_13_174.jpg,0,0,1,28.13254
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_13_242.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_13_242.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_13_242.jpg,0,0,1,28.17163
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_13_313.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_13_313.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_13_313.jpg,0,0,1,28.22427
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_13_380.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_13_380.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_13_380.jpg,0,0,1,28.26363
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_13_448.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_13_448.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_13_448.jpg,0,0,1,28.31585
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_13_524.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_13_524.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_13_524.jpg,0,0,1,28.35484
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_13_598.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_13_598.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_13_598.jpg,0,0,1,28.40591
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_13_667.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_13_667.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_13_667.jpg,0,0,1,28.45639
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_13_735.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_13_735.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_13_735.jpg,-0.15,0,1,28.48598
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_13_803.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_13_803.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_13_803.jpg,-0.3,0,1,28.48201
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_13_873.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_13_873.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_13_873.jpg,0,0,1,28.49562
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_13_944.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_13_944.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_13_944.jpg,0,0,1,28.52646
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_14_011.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_14_011.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_14_011.jpg,0,0,1,28.57041
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_14_079.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_14_079.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_14_079.jpg,0,0,1,28.60458
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_14_146.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_14_146.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_14_146.jpg,-0.1,0,1,28.64983
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_14_221.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_14_221.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_14_221.jpg,-0.25,0,1,28.66194
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_14_288.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_14_288.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_14_288.jpg,0,0,1,28.68265
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_14_356.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_14_356.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_14_356.jpg,0,0,1,28.7128
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_14_433.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_14_433.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_14_433.jpg,0,0,1,28.75467
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_14_499.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_14_499.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_14_499.jpg,0,0,1,28.78699
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_14_575.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_14_575.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_14_575.jpg,0,0,1,28.83054
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_14_649.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_14_649.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_14_649.jpg,0,0,1,28.87416
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_14_724.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_14_724.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_14_724.jpg,0,0,1,28.90677
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_14_792.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_14_792.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_14_792.jpg,0,0,1,28.94968
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_05_14_859.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_05_14_859.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_05_14_859.jpg,0.15,0,1,28.97074
